x,y_obs,weight,y_calc,y_bkg,Q
59.2207,0.286458,1,0.343399,0.337697,4.03053
59.2409,0.29375,1,0.343522,0.337784,4.03178
59.2611,0.296875,1,0.343646,0.337871,4.03303
59.2814,0.291667,1,0.343771,0.337958,4.03428
59.3016,0.330208,1,0.343897,0.338045,4.03553
59.3218,0.3,1,0.344023,0.338132,4.03679
59.342,0.341667,1,0.344151,0.338219,4.03804
59.3623,0.276042,1,0.344278,0.338305,4.03929
59.3825,0.301042,1,0.344407,0.338392,4.04054
59.4027,0.289583,1,0.344536,0.338478,4.04179
59.4229,0.266667,1,0.344666,0.338564,4.04304
59.4432,0.303125,1,0.344797,0.33865,4.04429
59.4634,0.28125,1,0.344929,0.338736,4.04554
59.4836,0.334375,1,0.345062,0.338821,4.04679
59.5038,0.292708,1,0.345195,0.338907,4.04804
59.5241,0.28125,1,0.345329,0.338993,4.04929
59.5443,0.307292,1,0.345464,0.339078,4.05054
59.5645,0.339583,1,0.3456,0.339163,4.05179
59.5847,0.283333,1,0.345737,0.339248,4.05304
59.605,0.315625,1,0.345875,0.339333,4.05429
59.6252,0.304167,1,0.346014,0.339418,4.05554
59.6454,0.328125,1,0.346154,0.339503,4.05679
59.6657,0.309375,1,0.346295,0.339587,4.05804
59.6859,0.284375,1,0.346437,0.339672,4.05929
59.7061,0.29375,1,0.34658,0.339756,4.06053
59.7263,0.344792,1,0.346724,0.33984,4.06178
59.7466,0.322917,1,0.346869,0.339924,4.06303
59.7668,0.294792,1,0.347016,0.340008,4.06428
59.787,0.329167,1,0.347163,0.340092,4.06553
59.8072,0.328125,1,0.347312,0.340175,4.06678
59.8275,0.283333,1,0.347462,0.340259,4.06802
59.8477,0.333333,1,0.347614,0.340342,4.06927
59.8679,0.288542,1,0.347766,0.340425,4.07052
59.8881,0.294792,1,0.34792,0.340508,4.07177
59.9084,0.2875,1,0.348075,0.340591,4.07302
59.9286,0.330208,1,0.348232,0.340673,4.07426
59.9488,0.310417,1,0.34839,0.340756,4.07551
59.969,0.308333,1,0.34855,0.340838,4.07676
59.9893,0.313542,1,0.348711,0.340921,4.078
60.0095,0.327083,1,0.348874,0.341003,4.07925
60.0297,0.310417,1,0.349038,0.341085,4.0805
60.0499,0.325,1,0.349204,0.341166,4.08175
60.0702,0.315625,1,0.349372,0.341248,4.08299
60.0904,0.33125,1,0.349542,0.34133,4.08424
60.1106,0.333333,1,0.349713,0.341411,4.08548
60.1309,0.3375,1,0.349886,0.341492,4.08673
60.1511,0.327083,1,0.350061,0.341573,4.08798
60.1713,0.335417,1,0.350238,0.341654,4.08922
60.1915,0.322917,1,0.350417,0.341735,4.09047
60.2118,0.323958,1,0.350598,0.341815,4.09171
60.232,0.285417,1,0.350781,0.341896,4.09296
60.2522,0.308333,1,0.350966,0.341976,4.0942
60.2724,0.314583,1,0.351154,0.342056,4.09545
60.2927,0.334375,1,0.351344,0.342136,4.0967
60.3129,0.341667,1,0.351537,0.342216,4.09794
60.3331,0.315625,1,0.351731,0.342295,4.09918
60.3533,0.332292,1,0.351929,0.342375,4.10043
60.3736,0.322917,1,0.352129,0.342454,4.10167
60.3938,0.344792,1,0.352332,0.342533,4.10292
60.414,0.341667,1,0.352537,0.342612,4.10416
60.4342,0.316667,1,0.352746,0.342691,4.10541
60.4545,0.314583,1,0.352957,0.342769,4.10665
60.4747,0.297917,1,0.353171,0.342848,4.1079
60.4949,0.310417,1,0.353389,0.342926,4.10914
60.5151,0.328125,1,0.35361,0.343004,4.11038
60.5354,0.329167,1,0.353834,0.343082,4.11163
60.5556,0.333333,1,0.354062,0.343159,4.11287
60.5758,0.346875,1,0.354294,0.343237,4.11411
60.5961,0.3375,1,0.354529,0.343314,4.11536
60.6163,0.351042,1,0.354768,0.343392,4.1166
60.6365,0.328125,1,0.355011,0.343469,4.11784
60.6567,0.375,1,0.355258,0.343545,4.11909
60.677,0.366667,1,0.35551,0.343622,4.12033
60.6972,0.344792,1,0.355766,0.343699,4.12157
60.7174,0.348958,1,0.356027,0.343775,4.12281
60.7376,0.3375,1,0.356292,0.343851,4.12406
60.7579,0.352083,1,0.356562,0.343927,4.1253
60.7781,0.34375,1,0.356837,0.344003,4.12654
60.7983,0.354167,1,0.357118,0.344079,4.12778
60.8185,0.341667,1,0.357404,0.344154,4.12902
60.8388,0.366667,1,0.357696,0.344229,4.13027
60.859,0.348958,1,0.357994,0.344304,4.13151
60.8792,0.380208,1,0.358298,0.344379,4.13275
60.8994,0.352083,1,0.358608,0.344454,4.13399
60.9197,0.338542,1,0.358925,0.344528,4.13523
60.9399,0.341667,1,0.359249,0.344603,4.13647
60.9601,0.351042,1,0.35958,0.344677,4.13771
60.9803,0.351042,1,0.359918,0.344751,4.13895
61.0006,0.36875,1,0.360265,0.344824,4.14019
61.0208,0.3625,1,0.360619,0.344898,4.14143
61.041,0.339583,1,0.360981,0.344971,4.14268
61.0613,0.364583,1,0.361353,0.345045,4.14392
61.0815,0.333333,1,0.361733,0.345118,4.14516
61.1017,0.367708,1,0.362123,0.34519,4.1464
61.1219,0.365625,1,0.362523,0.345263,4.14764
61.1422,0.359375,1,0.362933,0.345335,4.14888
61.1624,0.378125,1,0.363354,0.345408,4.15011
61.1826,0.370833,1,0.363787,0.34548,4.15135
61.2028,0.36875,1,0.364231,0.345552,4.15259
61.2231,0.373958,1,0.364687,0.345623,4.15383
61.2433,0.378125,1,0.365156,0.345695,4.15507
61.2635,0.357292,1,0.365639,0.345766,4.15631
61.2837,0.355208,1,0.366135,0.345837,4.15755
61.304,0.366667,1,0.366647,0.345908,4.15879
61.3242,0.392708,1,0.367173,0.345978,4.16003
61.3444,0.367708,1,0.367716,0.346049,4.16127
61.3646,0.386458,1,0.368276,0.346119,4.1625
61.3849,0.3375,1,0.368854,0.346189,4.16374
61.4051,0.351042,1,0.369451,0.346259,4.16498
61.4253,0.355208,1,0.370067,0.346329,4.16622
61.4455,0.355208,1,0.370703,0.346398,4.16746
61.4658,0.378125,1,0.371362,0.346467,4.16869
61.486,0.384375,1,0.372043,0.346536,4.16993
61.5062,0.375,1,0.372748,0.346605,4.17117
61.5264,0.359375,1,0.373479,0.346674,4.17241
61.5467,0.355208,1,0.374237,0.346742,4.17364
61.5669,0.370833,1,0.375022,0.34681,4.17488
61.5871,0.355208,1,0.375838,0.346878,4.17612
61.6074,0.366667,1,0.376685,0.346946,4.17735
61.6276,0.36875,1,0.377566,0.347014,4.17859
61.6478,0.344792,1,0.378481,0.347081,4.17983
61.668,0.372917,1,0.379435,0.347148,4.18106
61.6883,0.357292,1,0.380428,0.347215,4.1823
61.7085,0.375,1,0.381463,0.347282,4.18354
61.7287,0.363542,1,0.382543,0.347349,4.18477
61.7489,0.360417,1,0.38367,0.347415,4.18601
61.7692,0.36875,1,0.384848,0.347481,4.18724
61.7894,0.3625,1,0.38608,0.347547,4.18848
61.8096,0.375,1,0.38737,0.347612,4.18971
61.8298,0.38125,1,0.388721,0.347678,4.19095
61.8501,0.402083,1,0.390138,0.347743,4.19218
61.8703,0.377083,1,0.391625,0.347808,4.19342
61.8905,0.407292,1,0.393187,0.347873,4.19465
61.9107,0.419792,1,0.39483,0.347938,4.19589
61.931,0.409375,1,0.39656,0.348002,4.19712
61.9512,0.391667,1,0.398383,0.348066,4.19836
61.9714,0.405208,1,0.400306,0.34813,4.19959
61.9916,0.391667,1,0.402338,0.348194,4.20083
62.0119,0.384375,1,0.404486,0.348257,4.20206
62.0321,0.396875,1,0.406761,0.34832,4.2033
62.0523,0.45,1,0.409172,0.348383,4.20453
62.0726,0.407292,1,0.411732,0.348446,4.20576
62.0928,0.414583,1,0.414453,0.348509,4.207
62.113,0.427083,1,0.417349,0.348571,4.20823
62.1332,0.441667,1,0.420437,0.348633,4.20946
62.1535,0.427083,1,0.423735,0.348695,4.2107
62.1737,0.436458,1,0.427261,0.348757,4.21193
62.1939,0.469792,1,0.431038,0.348818,4.21316
62.2141,0.402083,1,0.435093,0.34888,4.2144
62.2344,0.451042,1,0.439452,0.348941,4.21563
62.2546,0.432292,1,0.444146,0.349001,4.21686
62.2748,0.457292,1,0.449215,0.349062,4.21809
62.295,0.472917,1,0.454697,0.349122,4.21933
62.3153,0.467708,1,0.46064,0.349182,4.22056
62.3355,0.498958,1,0.467099,0.349242,4.22179
62.3557,0.478125,1,0.474137,0.349302,4.22302
62.3759,0.491667,1,0.481823,0.349361,4.22425
62.3962,0.525,1,0.490242,0.34942,4.22549
62.4164,0.50625,1,0.499494,0.349479,4.22672
62.4366,0.486458,1,0.509689,0.349538,4.22795
62.4568,0.563542,1,0.520963,0.349596,4.22918
62.4771,0.575,1,0.533476,0.349655,4.23041
62.4973,0.571875,1,0.54742,0.349713,4.23164
62.5175,0.603125,1,0.563017,0.34977,4.23287
62.5378,0.635417,1,0.580544,0.349828,4.2341
62.558,0.642708,1,0.600339,0.349885,4.23533
62.5782,0.727083,1,0.622802,0.349942,4.23656
62.5984,0.719792,1,0.648441,0.349999,4.23779
62.6187,0.789583,1,0.677892,0.350055,4.23902
62.6389,0.879167,1,0.71193,0.350112,4.24025
62.6591,0.911458,1,0.75157,0.350168,4.24148
62.6793,0.901042,1,0.798112,0.350224,4.24271
62.6996,0.979167,1,0.853275,0.350279,4.24394
62.7198,1.04688,0.955224,0.919344,0.350335,4.24517
62.74,1.12604,0.888067,0.999525,0.35039,4.2464
62.7602,1.24167,0.805369,1.09841,0.350445,4.24763
62.7805,1.33958,0.746501,1.22262,0.350499,4.24886
62.8007,1.53438,0.651731,1.38195,0.350553,4.25009
62.8209,1.69792,0.588957,1.59054,0.350608,4.25132
62.8411,1.92396,0.519762,1.86791,0.350662,4.25255
62.8614,2.22917,0.448598,2.23987,0.350715,4.25378
62.8816,2.61979,0.38171,2.73765,0.350769,4.25501
62.9018,3.15313,0.317146,3.39402,0.350822,4.25623
62.922,3.975,0.251572,4.22972,0.350875,4.25746
62.9423,4.96563,0.201385,5.21998,0.350927,4.25869
62.9625,6.39167,0.156454,6.22802,0.35098,4.25992
62.9827,7.86667,0.127119,6.95921,0.351032,4.26115
63.003,8.34062,0.119895,7.10615,0.351084,4.26237
63.0232,7.40729,0.135002,6.65844,0.351135,4.2636
63.0434,6.06875,0.164779,5.92829,0.351187,4.26483
63.0636,4.85625,0.20592,5.24468,0.351238,4.26606
63.0839,4.33333,0.230769,4.77945,0.351289,4.26728
63.1041,4.20417,0.237859,4.57084,0.351339,4.26851
63.1243,4.42396,0.226042,4.56907,0.35139,4.26974
63.1445,4.65417,0.214861,4.63744,0.35144,4.27096
63.1648,4.97187,0.201131,4.57489,0.35149,4.27219
63.185,4.91875,0.203304,4.24574,0.351539,4.27342
63.2052,4.06875,0.245776,3.70244,0.351589,4.27464
63.2254,3.30729,0.302362,3.10211,0.351638,4.27587
63.2457,2.55417,0.391517,2.56026,0.351687,4.2771
63.2659,2.12812,0.469897,2.11756,0.351735,4.27832
63.2861,1.89375,0.528053,1.7726,0.351784,4.27955
63.3063,1.59479,0.627041,1.50934,0.351832,4.28077
63.3266,1.37187,0.728929,1.30973,0.35188,4.282
63.3468,1.24063,0.806045,1.15764,0.351927,4.28322
63.367,1.08646,0.920422,1.04024,0.351975,4.28445
63.3872,1.07292,0.932039,0.948028,0.352022,4.28567
63.4075,0.947917,1,0.87415,0.352068,4.2869
63.4277,0.880208,1,0.813842,0.352115,4.28812
63.4479,0.813542,1,0.76383,0.352161,4.28935
63.4682,0.763542,1,0.7218,0.352207,4.29057
63.4884,0.74375,1,0.686089,0.352253,4.2918
63.5086,0.716667,1,0.65546,0.352299,4.29302
63.5288,0.705208,1,0.628993,0.352344,4.29425
63.5491,0.630208,1,0.605955,0.352389,4.29547
63.5693,0.575,1,0.585769,0.352433,4.2967
63.5895,0.603125,1,0.56799,0.352478,4.29792
63.6097,0.554167,1,0.552244,0.352522,4.29914
63.63,0.569792,1,0.538229,0.352566,4.30037
63.6502,0.575,1,0.525703,0.35261,4.30159
63.6704,0.541667,1,0.514461,0.352653,4.30281
63.6906,0.522917,1,0.504333,0.352696,4.30404
63.7109,0.511458,1,0.495175,0.352739,4.30526
63.7311,0.513542,1,0.48687,0.352782,4.30648
63.7513,0.513542,1,0.479315,0.352824,4.3077
63.7715,0.490625,1,0.472421,0.352866,4.30893
63.7918,0.494792,1,0.466117,0.352908,4.31015
63.812,0.498958,1,0.460336,0.352949,4.31137
63.8322,0.45,1,0.455023,0.352991,4.31259
63.8524,0.436458,1,0.450129,0.353032,4.31382
63.8727,0.480208,1,0.445613,0.353072,4.31504
63.8929,0.460417,1,0.441438,0.353113,4.31626
63.9131,0.43125,1,0.437569,0.353153,4.31748
63.9334,0.486458,1,0.433981,0.353193,4.3187
63.9536,0.467708,1,0.430647,0.353232,4.31992
63.9738,0.455208,1,0.427543,0.353272,4.32115
63.994,0.457292,1,0.424652,0.353311,4.32237
64.0143,0.485417,1,0.421954,0.35335,4.32359
64.0345,0.41875,1,0.419433,0.353388,4.32481
64.0547,0.48125,1,0.417076,0.353426,4.32603
64.0749,0.40625,1,0.41487,0.353464,4.32725
64.0952,0.408333,1,0.412802,0.353502,4.32847
64.1154,0.422917,1,0.410863,0.353539,4.32969
64.1356,0.397917,1,0.409043,0.353577,4.33091
64.1558,0.410417,1,0.407334,0.353613,4.33213
64.1761,0.423958,1,0.405727,0.35365,4.33335
64.1963,0.45,1,0.404216,0.353686,4.33457
64.2165,0.417708,1,0.402794,0.353722,4.33579
64.2367,0.423958,1,0.401456,0.353758,4.33701
64.257,0.428125,1,0.400196,0.353794,4.33823
64.2772,0.423958,1,0.39901,0.353829,4.33945
64.2974,0.402083,1,0.397893,0.353864,4.34067
64.3176,0.380208,1,0.39684,0.353899,4.34189
64.3379,0.396875,1,0.395849,0.353933,4.34311
64.3581,0.455208,1,0.394915,0.353967,4.34432
64.3783,0.417708,1,0.394036,0.354001,4.34554
64.3986,0.389583,1,0.393209,0.354034,4.34676
64.4188,0.430208,1,0.392431,0.354068,4.34798
64.439,0.411458,1,0.3917,0.354101,4.3492
64.4592,0.41875,1,0.391014,0.354133,4.35042
64.4795,0.417708,1,0.39037,0.354166,4.35163
64.4997,0.404167,1,0.389767,0.354198,4.35285
64.5199,0.426042,1,0.389203,0.35423,4.35407
64.5401,0.411458,1,0.388677,0.354261,4.35529
64.5604,0.367708,1,0.388188,0.354293,4.3565
64.5806,0.394792,1,0.387733,0.354324,4.35772
64.6008,0.413542,1,0.387312,0.354354,4.35894
64.621,0.430208,1,0.386924,0.354385,4.36016
64.6413,0.4125,1,0.386568,0.354415,4.36137
64.6615,0.447917,1,0.386244,0.354445,4.36259
64.6817,0.407292,1,0.38595,0.354474,4.36381
64.7019,0.4125,1,0.385686,0.354504,4.36502
64.7222,0.404167,1,0.385452,0.354533,4.36624
64.7424,0.401042,1,0.385247,0.354561,4.36745
64.7626,0.428125,1,0.385071,0.35459,4.36867
64.7828,0.382292,1,0.384924,0.354618,4.36989
64.8031,0.425,1,0.384805,0.354646,4.3711
64.8233,0.385417,1,0.384715,0.354673,4.37232
64.8435,0.408333,1,0.384654,0.3547,4.37353
64.8638,0.355208,1,0.384623,0.354727,4.37475
64.884,0.420833,1,0.38462,0.354754,4.37596
64.9042,0.427083,1,0.384648,0.354781,4.37718
64.9244,0.398958,1,0.384706,0.354807,4.37839
64.9447,0.416667,1,0.384795,0.354832,4.37961
64.9649,0.422917,1,0.384916,0.354858,4.38082
64.9851,0.40625,1,0.38507,0.354883,4.38204
65.0053,0.452083,1,0.385258,0.354908,4.38325
65.0256,0.403125,1,0.385481,0.354933,4.38447
65.0458,0.366667,1,0.385741,0.354957,4.38568
65.066,0.386458,1,0.386039,0.354981,4.38689
65.0862,0.404167,1,0.386377,0.355005,4.38811
65.1065,0.415625,1,0.386757,0.355029,4.38932
65.1267,0.407292,1,0.387181,0.355052,4.39053
65.1469,0.420833,1,0.387653,0.355075,4.39175
65.1671,0.404167,1,0.388174,0.355097,4.39296
65.1874,0.421875,1,0.388748,0.35512,4.39417
65.2076,0.401042,1,0.389379,0.355142,4.39539
65.2278,0.421875,1,0.39007,0.355163,4.3966
65.248,0.3875,1,0.390826,0.355185,4.39781
65.2683,0.428125,1,0.391652,0.355206,4.39903
65.2885,0.425,1,0.392554,0.355227,4.40024
65.3087,0.41875,1,0.393537,0.355247,4.40145
65.3289,0.407292,1,0.39461,0.355268,4.40266
65.3492,0.427083,1,0.395779,0.355287,4.40387
65.3694,0.448958,1,0.397055,0.355307,4.40509
65.3896,0.4125,1,0.398446,0.355327,4.4063
65.4099,0.416667,1,0.399965,0.355346,4.40751
65.4301,0.442708,1,0.401625,0.355364,4.40872
65.4503,0.440625,1,0.403441,0.355383,4.40993
65.4705,0.430208,1,0.405431,0.355401,4.41114
65.4908,0.40625,1,0.407613,0.355419,4.41236
65.511,0.442708,1,0.410011,0.355436,4.41357
65.5312,0.43125,1,0.412651,0.355454,4.41478
65.5514,0.428125,1,0.415564,0.355471,4.41599
65.5717,0.486458,1,0.418786,0.355487,4.4172
65.5919,0.480208,1,0.422359,0.355504,4.41841
65.6121,0.459375,1,0.426334,0.35552,4.41962
65.6323,0.485417,1,0.430768,0.355536,4.42083
65.6526,0.501042,1,0.435732,0.355551,4.42204
65.6728,0.504167,1,0.441311,0.355566,4.42325
65.693,0.51875,1,0.447606,0.355581,4.42446
65.7132,0.510417,1,0.454742,0.355596,4.42567
65.7335,0.511458,1,0.462872,0.35561,4.42688
65.7537,0.563542,1,0.472182,0.355624,4.42809
65.7739,0.585417,1,0.482908,0.355637,4.4293
65.7941,0.596875,1,0.495346,0.355651,4.4305
65.8144,0.623958,1,0.509879,0.355664,4.43171
65.8346,0.619792,1,0.526993,0.355677,4.43292
65.8548,0.620833,1,0.547342,0.355689,4.43413
65.8751,0.644792,1,0.571822,0.355701,4.43534
65.8953,0.665625,1,0.601665,0.355713,4.43655
65.9155,0.739583,1,0.638649,0.355725,4.43776
65.9357,0.769792,1,0.685322,0.355736,4.43896
65.956,0.789583,1,0.745338,0.355747,4.44017
65.9762,0.88125,1,0.82373,0.355757,4.44138
65.9964,0.902083,1,0.927284,0.355768,4.44259
66.0166,1.09479,0.913416,1.06435,0.355778,4.44379
66.0369,1.225,0.816327,1.24446,0.355787,4.445
66.0571,1.39271,0.718025,1.47626,0.355797,4.44621
66.0773,1.62813,0.614203,1.76176,0.355806,4.44742
66.0975,1.90625,0.52459,2.08263,0.355815,4.44862
66.1178,2.09896,0.476427,2.38114,0.355823,4.44983
66.138,2.60625,0.383693,2.56068,0.355831,4.45104
66.1582,2.56562,0.389769,2.54886,0.355839,4.45224
66.1784,2.30417,0.433996,2.37372,0.355847,4.45345
66.1987,1.91354,0.522591,2.13633,0.355854,4.45466
66.2189,1.7625,0.567376,1.92518,0.355861,4.45586
66.2391,1.58854,0.629508,1.78326,0.355868,4.45707
66.2593,1.50729,0.663442,1.71909,0.355874,4.45827
66.2796,1.55937,0.641283,1.71932,0.35588,4.45948
66.2998,1.66146,0.601881,1.74761,0.355886,4.46069
66.32,1.74583,0.572792,1.74703,0.355891,4.46189
66.3403,1.68854,0.592227,1.66934,0.355896,4.4631
66.3605,1.50313,0.665281,1.51574,0.355901,4.4643
66.3807,1.33646,0.748246,1.32888,0.355906,4.46551
66.4009,1.11146,0.899719,1.1497,0.35591,4.46671
66.4212,0.985417,1,0.997686,0.355914,4.46792
66.4414,0.885417,1,0.876162,0.355917,4.46912
66.4616,0.813542,1,0.78167,0.35592,4.47032
66.4818,0.720833,1,0.709019,0.355923,4.47153
66.5021,0.714583,1,0.653158,0.355926,4.47273
66.5223,0.630208,1,0.60985,0.355928,4.47394
66.5425,0.641667,1,0.575814,0.35593,4.47514
66.5627,0.617708,1,0.548598,0.355932,4.47634
66.583,0.604167,1,0.526445,0.355933,4.47755
66.6032,0.5625,1,0.508123,0.355934,4.47875
66.6234,0.494792,1,0.492753,0.355935,4.47995
66.6436,0.519792,1,0.479708,0.355936,4.48116
66.6639,0.509375,1,0.468525,0.355936,4.48236
66.6841,0.496875,1,0.458861,0.355936,4.48356
66.7043,0.488542,1,0.450446,0.355935,4.48477
66.7245,0.5125,1,0.44307,0.355934,4.48597
66.7448,0.477083,1,0.436568,0.355933,4.48717
66.765,0.457292,1,0.430803,0.355932,4.48837
66.7852,0.466667,1,0.425667,0.35593,4.48958
66.8055,0.480208,1,0.42107,0.355928,4.49078
66.8257,0.4625,1,0.416938,0.355926,4.49198
66.8459,0.451042,1,0.413209,0.355923,4.49318
66.8661,0.446875,1,0.409831,0.35592,4.49438
66.8864,0.44375,1,0.406761,0.355917,4.49559
66.9066,0.469792,1,0.403962,0.355913,4.49679
66.9268,0.4125,1,0.401401,0.355909,4.49799
66.947,0.4375,1,0.399053,0.355905,4.49919
66.9673,0.427083,1,0.396893,0.3559,4.50039
66.9875,0.428125,1,0.394902,0.355895,4.50159
67.0077,0.425,1,0.393062,0.35589,4.50279
67.0279,0.423958,1,0.391358,0.355885,4.50399
67.0482,0.413542,1,0.389776,0.355879,4.50519
67.0684,0.403125,1,0.388304,0.355873,4.50639
67.0886,0.397917,1,0.386933,0.355866,4.50759
67.1088,0.409375,1,0.385653,0.355859,4.50879
67.1291,0.421875,1,0.384455,0.355852,4.50999
67.1493,0.39375,1,0.383334,0.355845,4.51119
67.1695,0.384375,1,0.382281,0.355837,4.51239
67.1897,0.408333,1,0.381292,0.355829,4.51359
67.21,0.425,1,0.38036,0.355821,4.51479
67.2302,0.389583,1,0.379483,0.355812,4.51599
67.2504,0.386458,1,0.378654,0.355803,4.51719
67.2707,0.361458,1,0.377871,0.355794,4.51839
67.2909,0.4,1,0.377131,0.355784,4.51959
67.3111,0.441667,1,0.376429,0.355774,4.52078
67.3313,0.397917,1,0.375763,0.355764,4.52198
67.3516,0.382292,1,0.37513,0.355753,4.52318
67.3718,0.410417,1,0.374529,0.355743,4.52438
67.392,0.402083,1,0.373957,0.355731,4.52558
67.4122,0.386458,1,0.373412,0.35572,4.52677
67.4325,0.375,1,0.372892,0.355708,4.52797
67.4527,0.377083,1,0.372396,0.355696,4.52917
67.4729,0.369792,1,0.371921,0.355683,4.53037
67.4931,0.36875,1,0.371468,0.355671,4.53156
67.5134,0.402083,1,0.371033,0.355658,4.53276
67.5336,0.372917,1,0.370617,0.355644,4.53396
67.5538,0.397917,1,0.370218,0.35563,4.53516
67.574,0.346875,1,0.369835,0.355616,4.53635
67.5943,0.397917,1,0.369467,0.355602,4.53755
67.6145,0.395833,1,0.369114,0.355587,4.53875
67.6347,0.35,1,0.368774,0.355572,4.53994
67.6549,0.363542,1,0.368446,0.355557,4.54114
67.6752,0.36875,1,0.36813,0.355541,4.54233
67.6954,0.3875,1,0.367826,0.355525,4.54353
67.7156,0.375,1,0.367532,0.355509,4.54473
67.7359,0.4125,1,0.367249,0.355492,4.54592
67.7561,0.39375,1,0.366975,0.355475,4.54712
67.7763,0.367708,1,0.36671,0.355458,4.54831
67.7965,0.3875,1,0.366453,0.355441,4.54951
67.8168,0.365625,1,0.366205,0.355423,4.5507
67.837,0.380208,1,0.365965,0.355405,4.5519
67.8572,0.392708,1,0.365731,0.355386,4.55309
67.8774,0.371875,1,0.365505,0.355367,4.55429
67.8977,0.35625,1,0.365286,0.355348,4.55548
67.9179,0.405208,1,0.365073,0.355328,4.55668
67.9381,0.361458,1,0.364866,0.355309,4.55787
67.9583,0.367708,1,0.364664,0.355289,4.55906
67.9786,0.358333,1,0.364468,0.355268,4.56026
67.9988,0.3875,1,0.364277,0.355247,4.56145
68.019,0.382292,1,0.364092,0.355226,4.56264
68.0392,0.3625,1,0.363911,0.355205,4.56384
68.0595,0.382292,1,0.363734,0.355183,4.56503
68.0797,0.325,1,0.363562,0.355161,4.56622
68.0999,0.3625,1,0.363394,0.355139,4.56742
68.1201,0.388542,1,0.36323,0.355116,4.56861
68.1404,0.35,1,0.36307,0.355093,4.5698
68.1606,0.355208,1,0.362913,0.35507,4.571
68.1808,0.384375,1,0.36276,0.355046,4.57219
68.2011,0.395833,1,0.36261,0.355022,4.57338
68.2213,0.351042,1,0.362463,0.354998,4.57457
68.2415,0.385417,1,0.362319,0.354973,4.57576
68.2617,0.355208,1,0.362179,0.354948,4.57696
68.282,0.341667,1,0.362041,0.354923,4.57815
68.3022,0.379167,1,0.361905,0.354897,4.57934
68.3224,0.358333,1,0.361772,0.354871,4.58053
68.3426,0.365625,1,0.361642,0.354845,4.58172
68.3629,0.346875,1,0.361514,0.354819,4.58291
68.3831,0.39375,1,0.361388,0.354792,4.58411
68.4033,0.357292,1,0.361265,0.354765,4.5853
68.4235,0.3625,1,0.361143,0.354737,4.58649
68.4438,0.344792,1,0.361024,0.354709,4.58768
68.464,0.383333,1,0.360906,0.354681,4.58887
68.4842,0.394792,1,0.360791,0.354653,4.59006
68.5044,0.376042,1,0.360677,0.354624,4.59125
68.5247,0.3375,1,0.360564,0.354595,4.59244
68.5449,0.341667,1,0.360454,0.354565,4.59363
68.5651,0.322917,1,0.360345,0.354535,4.59482
68.5853,0.344792,1,0.360237,0.354505,4.59601
68.6056,0.352083,1,0.360131,0.354475,4.5972
68.6258,0.330208,1,0.360026,0.354444,4.59839
68.646,0.388542,1,0.359923,0.354413,4.59958
68.6663,0.332292,1,0.359821,0.354382,4.60076
68.6865,0.39375,1,0.35972,0.35435,4.60195
68.7067,0.34375,1,0.35962,0.354318,4.60314
68.7269,0.342708,1,0.359522,0.354286,4.60433
68.7472,0.320833,1,0.359425,0.354253,4.60552
68.7674,0.36875,1,0.359328,0.35422,4.60671
68.7876,0.347917,1,0.359233,0.354187,4.6079
68.8078,0.357292,1,0.359139,0.354153,4.60908
68.8281,0.355208,1,0.359045,0.354119,4.61027
68.8483,0.392708,1,0.358953,0.354085,4.61146
68.8685,0.357292,1,0.358861,0.35405,4.61265
68.8887,0.384375,1,0.35877,0.354015,4.61383
68.909,0.344792,1,0.35868,0.35398,4.61502
68.9292,0.344792,1,0.358591,0.353945,4.61621
68.9494,0.366667,1,0.358503,0.353909,4.6174
68.9696,0.319792,1,0.358415,0.353872,4.61858
68.9899,0.361458,1,0.358328,0.353836,4.61977
69.0101,0.35,1,0.358241,0.353799,4.62096
69.0303,0.328125,1,0.358156,0.353762,4.62214
69.0505,0.341667,1,0.35807,0.353724,4.62333
69.0708,0.375,1,0.357986,0.353686,4.62451
69.091,0.35,1,0.357902,0.353648,4.6257
69.1112,0.344792,1,0.357818,0.35361,4.62689
69.1314,0.339583,1,0.357735,0.353571,4.62807
69.1517,0.340625,1,0.357653,0.353532,4.62926
69.1719,0.397917,1,0.357571,0.353492,4.63044
69.1921,0.36875,1,0.357489,0.353453,4.63163
69.2124,0.347917,1,0.357408,0.353413,4.63281
69.2326,0.383333,1,0.357327,0.353372,4.634
69.2528,0.360417,1,0.357247,0.353331,4.63518
69.273,0.358333,1,0.357167,0.35329,4.63637
69.2933,0.355208,1,0.357087,0.353249,4.63755
69.3135,0.344792,1,0.357008,0.353207,4.63874
69.3337,0.364583,1,0.356929,0.353165,4.63992
69.3539,0.328125,1,0.35685,0.353123,4.64111
69.3742,0.344792,1,0.356772,0.35308,4.64229
69.3944,0.371875,1,0.356694,0.353037,4.64347
69.4146,0.329167,1,0.356616,0.352994,4.64466
69.4348,0.38125,1,0.356539,0.35295,4.64584
69.4551,0.370833,1,0.356462,0.352906,4.64702
69.4753,0.334375,1,0.356385,0.352862,4.64821
69.4955,0.351042,1,0.356308,0.352817,4.64939
69.5157,0.344792,1,0.356231,0.352773,4.65057
69.536,0.344792,1,0.356155,0.352727,4.65176
69.5562,0.33125,1,0.356078,0.352682,4.65294
69.5764,0.369792,1,0.356002,0.352636,4.65412
69.5966,0.370833,1,0.355926,0.35259,4.6553
