x,y_obs,weight,y_calc,y_bkg,Q
30.4997,0.542708,1,0.571567,0.571559,2.14561
30.5199,0.59375,1,0.571703,0.571694,2.147
30.5401,0.597917,1,0.571836,0.571827,2.14839
30.5603,0.619792,1,0.571967,0.571957,2.14978
30.5806,0.603125,1,0.572094,0.572084,2.15117
30.6008,0.604167,1,0.572219,0.572209,2.15256
30.621,0.5875,1,0.572341,0.57233,2.15394
30.6413,0.563542,1,0.57246,0.572449,2.15533
30.6615,0.6125,1,0.572576,0.572565,2.15672
30.6817,0.602083,1,0.57269,0.572678,2.15811
30.7019,0.629167,1,0.572801,0.572788,2.1595
30.7222,0.664583,1,0.572909,0.572896,2.16089
30.7424,0.61875,1,0.573014,0.573001,2.16227
30.7626,0.715625,1,0.573117,0.573103,2.16366
30.7828,0.673958,1,0.573217,0.573202,2.16505
30.8031,0.682292,1,0.573314,0.573298,2.16644
30.8233,0.7125,1,0.573408,0.573391,2.16783
30.8435,0.702083,1,0.573499,0.573482,2.16922
30.8637,0.70625,1,0.573588,0.57357,2.1706
30.884,0.7125,1,0.573674,0.573655,2.17199
30.9042,0.7625,1,0.573758,0.573738,2.17338
30.9244,0.771875,1,0.573839,0.573817,2.17477
30.9446,0.786458,1,0.573918,0.573894,2.17615
30.9649,0.803125,1,0.573995,0.573968,2.17754
30.9851,0.817708,1,0.574074,0.574039,2.17893
31.0053,0.852083,1,0.574159,0.574107,2.18032
31.0255,0.859375,1,0.574262,0.574173,2.1817
31.0458,0.923958,1,0.574406,0.574235,2.18309
31.066,0.960417,1,0.574645,0.574295,2.18448
31.0862,0.984375,1,0.575082,0.574353,2.18587
31.1065,1.10833,0.902256,0.57592,0.574407,2.18725
31.1267,1.11979,0.893023,0.577542,0.574459,2.18864
31.1469,1.20729,0.8283,0.580642,0.574507,2.19003
31.1671,1.32812,0.752941,0.586431,0.574553,2.19141
31.1874,1.41146,0.708487,0.596951,0.574597,2.1928
31.2076,1.44271,0.693141,0.615506,0.574637,2.19419
31.2278,1.58125,0.632411,0.647223,0.574675,2.19557
31.248,1.72604,0.57936,0.699758,0.57471,2.19696
31.2683,1.86563,0.536013,0.784003,0.574742,2.19835
31.2885,2.02083,0.494845,0.914796,0.574771,2.19973
31.3087,2.17292,0.460211,1.11126,0.574798,2.20112
31.3289,2.36458,0.422907,1.39667,0.574822,2.20251
31.3492,2.54688,0.392638,1.7976,0.574843,2.20389
31.3694,2.93125,0.341151,2.34171,0.574862,2.20528
31.3896,3.41146,0.29313,3.05483,0.574877,2.20667
31.4098,3.81771,0.261937,3.95636,0.57489,2.20805
31.4301,4.39271,0.22765,5.05447,0.5749,2.20944
31.4503,5.30208,0.188605,6.34144,0.574908,2.21082
31.4705,6.37604,0.156837,7.78908,0.574912,2.21221
31.4907,7.54271,0.132578,9.34764,0.574914,2.2136
31.511,9.12083,0.109639,10.9458,0.574913,2.21498
31.5312,11.4385,0.0874237,12.4955,0.57491,2.21637
31.5514,14.1146,0.0708487,13.8997,0.574903,2.21775
31.5717,17.0094,0.0587911,15.0618,0.574894,2.21914
31.5919,19.5604,0.0511237,15.8966,0.574883,2.22052
31.6121,19.974,0.0500652,16.3411,0.574868,2.22191
31.6323,19.2354,0.0519874,16.3619,0.574851,2.22329
31.6526,17.6927,0.0565205,15.9594,0.574831,2.22468
31.6728,16.1552,0.0618995,15.1677,0.574809,2.22607
31.693,14.3844,0.0695199,14.049,0.574783,2.22745
31.7132,11.9458,0.0837112,12.6868,0.574755,2.22884
31.7335,9.74375,0.10263,11.1749,0.574725,2.23022
31.7537,8.19479,0.122029,9.60704,0.574691,2.23161
31.7739,6.53125,0.15311,8.0683,0.574655,2.23299
31.7941,5.42083,0.184473,6.62776,0.574617,2.23438
31.8144,4.71667,0.212014,5.33499,0.574575,2.23576
31.8346,3.93646,0.254035,4.2193,0.574531,2.23714
31.8548,3.48438,0.286996,3.29102,0.574484,2.23853
31.875,2.96146,0.337671,2.5452,0.574435,2.23991
31.8953,2.61042,0.383081,1.96587,0.574383,2.2413
31.9155,2.46563,0.405577,1.53039,0.574328,2.24268
31.9357,2.06458,0.484359,1.2134,0.574271,2.24407
31.9559,1.92604,0.5192,0.989872,0.574211,2.24545
31.9762,1.84688,0.541455,0.837087,0.574148,2.24683
31.9964,1.63125,0.613027,0.735851,0.574083,2.24822
32.0166,1.42396,0.702268,0.670792,0.574015,2.2496
32.0368,1.38021,0.724528,0.630237,0.573944,2.25099
32.0571,1.2875,0.776699,0.605709,0.573871,2.25237
32.0773,1.17188,0.853333,0.591304,0.573795,2.25375
32.0975,1.14062,0.876712,0.583082,0.573717,2.25514
32.1178,1.14167,0.875912,0.578511,0.573636,2.25652
32.138,0.967708,1,0.576026,0.573552,2.25791
32.1582,0.992708,1,0.574694,0.573466,2.25929
32.1784,0.928125,1,0.573977,0.573377,2.26067
32.1987,0.853125,1,0.573579,0.573286,2.26206
32.2189,0.822917,1,0.573338,0.573192,2.26344
32.2391,0.790625,1,0.573174,0.573095,2.26482
32.2593,0.76875,1,0.573044,0.572996,2.26621
32.2796,0.769792,1,0.572928,0.572895,2.26759
32.2998,0.688542,1,0.572817,0.57279,2.26897
32.32,0.715625,1,0.572707,0.572684,2.27035
32.3402,0.677083,1,0.572595,0.572574,2.27174
32.3605,0.704167,1,0.572482,0.572463,2.27312
32.3807,0.65,1,0.572367,0.572348,2.2745
32.4009,0.644792,1,0.572249,0.572231,2.27589
32.4211,0.598958,1,0.572129,0.572112,2.27727
32.4414,0.638542,1,0.572006,0.57199,2.27865
32.4616,0.611458,1,0.571881,0.571865,2.28003
32.4818,0.616667,1,0.571753,0.571738,2.28142
32.502,0.607292,1,0.571623,0.571609,2.2828
32.5223,0.602083,1,0.57149,0.571477,2.28418
32.5425,0.609375,1,0.571355,0.571342,2.28556
32.5627,0.615625,1,0.571218,0.571205,2.28694
32.583,0.545833,1,0.571078,0.571066,2.28833
32.6032,0.5875,1,0.570936,0.570924,2.28971
32.6234,0.602083,1,0.570791,0.57078,2.29109
32.6436,0.579167,1,0.570644,0.570633,2.29247
32.6639,0.55,1,0.570494,0.570484,2.29385
32.6841,0.595833,1,0.570342,0.570332,2.29524
32.7043,0.573958,1,0.570188,0.570178,2.29662
32.7245,0.536458,1,0.570031,0.570021,2.298
32.7448,0.540625,1,0.569871,0.569863,2.29938
32.765,0.525,1,0.56971,0.569701,2.30076
32.7852,0.560417,1,0.569546,0.569537,2.30214
32.8054,0.545833,1,0.569379,0.569371,2.30352
32.8257,0.573958,1,0.56921,0.569203,2.30491
32.8459,0.515625,1,0.569039,0.569032,2.30629
32.8661,0.54375,1,0.568866,0.568858,2.30767
32.8863,0.525,1,0.56869,0.568683,2.30905
32.9066,0.530208,1,0.568512,0.568505,2.31043
32.9268,0.533333,1,0.568331,0.568324,2.31181
32.947,0.542708,1,0.568148,0.568141,2.31319
32.9672,0.559375,1,0.567963,0.567956,2.31457
32.9875,0.603125,1,0.567775,0.567769,2.31595
33.0077,0.552083,1,0.567585,0.567579,2.31733
33.0279,0.572917,1,0.567393,0.567387,2.31871
33.0482,0.545833,1,0.567198,0.567192,2.32009
33.0684,0.575,1,0.567001,0.566996,2.32147
33.0886,0.514583,1,0.566802,0.566797,2.32285
33.1088,0.526042,1,0.566601,0.566595,2.32423
33.1291,0.509375,1,0.566397,0.566392,2.32561
33.1493,0.46875,1,0.566191,0.566186,2.32699
33.1695,0.476042,1,0.565983,0.565978,2.32837
33.1897,0.471875,1,0.565772,0.565767,2.32975
33.21,0.464583,1,0.565559,0.565554,2.33113
33.2302,0.491667,1,0.565344,0.56534,2.33251
33.2504,0.488542,1,0.565127,0.565122,2.33389
33.2706,0.498958,1,0.564908,0.564903,2.33527
33.2909,0.495833,1,0.564686,0.564681,2.33665
33.3111,0.486458,1,0.564462,0.564457,2.33803
33.3313,0.480208,1,0.564236,0.564231,2.33941
33.3515,0.483333,1,0.564008,0.564003,2.34079
33.3718,0.464583,1,0.563777,0.563773,2.34217
33.392,0.472917,1,0.563544,0.56354,2.34355
33.4122,0.43125,1,0.563309,0.563305,2.34493
33.4324,0.477083,1,0.563072,0.563068,2.34631
33.4527,0.470833,1,0.562833,0.562829,2.34769
33.4729,0.504167,1,0.562592,0.562588,2.34907
33.4931,0.503125,1,0.562348,0.562345,2.35044
33.5134,0.496875,1,0.562103,0.562099,2.35182
33.5336,0.486458,1,0.561855,0.561851,2.3532
33.5538,0.476042,1,0.561605,0.561602,2.35458
33.574,0.461458,1,0.561353,0.56135,2.35596
33.5943,0.444792,1,0.561099,0.561096,2.35734
33.6145,0.45625,1,0.560843,0.560839,2.35872
33.6347,0.467708,1,0.560585,0.560581,2.36009
33.6549,0.48125,1,0.560325,0.560321,2.36147
33.6752,0.440625,1,0.560062,0.560059,2.36285
33.6954,0.408333,1,0.559798,0.559794,2.36423
33.7156,0.428125,1,0.559531,0.559528,2.36561
33.7358,0.436458,1,0.559263,0.559259,2.36698
33.7561,0.461458,1,0.558992,0.558989,2.36836
33.7763,0.432292,1,0.55872,0.558716,2.36974
33.7965,0.483333,1,0.558445,0.558442,2.37112
33.8167,0.467708,1,0.558168,0.558165,2.37249
33.837,0.411458,1,0.55789,0.557886,2.37387
33.8572,0.46875,1,0.557609,0.557606,2.37525
33.8774,0.44375,1,0.557327,0.557323,2.37663
33.8976,0.442708,1,0.557042,0.557039,2.378
33.9179,0.4375,1,0.556755,0.556752,2.37938
33.9381,0.455208,1,0.556467,0.556464,2.38076
33.9583,0.446875,1,0.556177,0.556173,2.38214
33.9786,0.435417,1,0.555884,0.555881,2.38351
33.9988,0.484375,1,0.55559,0.555587,2.38489
34.019,0.417708,1,0.555294,0.555291,2.38627
34.0392,0.4125,1,0.554996,0.554992,2.38764
34.0595,0.428125,1,0.554695,0.554692,2.38902
34.0797,0.427083,1,0.554394,0.554391,2.3904
34.0999,0.427083,1,0.55409,0.554087,2.39177
34.1201,0.419792,1,0.553784,0.553781,2.39315
34.1404,0.479167,1,0.553476,0.553473,2.39453
34.1606,0.410417,1,0.553167,0.553164,2.3959
34.1808,0.445833,1,0.552856,0.552853,2.39728
34.201,0.451042,1,0.552543,0.55254,2.39866
34.2213,0.444792,1,0.552228,0.552225,2.40003
34.2415,0.4375,1,0.551911,0.551908,2.40141
34.2617,0.415625,1,0.551592,0.551589,2.40278
34.2819,0.411458,1,0.551272,0.551269,2.40416
34.3022,0.445833,1,0.55095,0.550947,2.40554
34.3224,0.426042,1,0.550626,0.550623,2.40691
34.3426,0.458333,1,0.5503,0.550297,2.40829
34.3628,0.4375,1,0.549973,0.54997,2.40966
34.3831,0.417708,1,0.549643,0.54964,2.41104
34.4033,0.421875,1,0.549312,0.549309,2.41241
34.4235,0.419792,1,0.54898,0.548977,2.41379
34.4438,0.442708,1,0.548645,0.548642,2.41516
34.464,0.4,1,0.548309,0.548306,2.41654
34.4842,0.445833,1,0.547971,0.547968,2.41791
34.5044,0.442708,1,0.547632,0.547628,2.41929
34.5247,0.451042,1,0.54729,0.547287,2.42066
34.5449,0.457292,1,0.546947,0.546944,2.42204
34.5651,0.438542,1,0.546603,0.5466,2.42341
34.5853,0.403125,1,0.546256,0.546253,2.42479
34.6056,0.441667,1,0.545908,0.545905,2.42616
34.6258,0.404167,1,0.545559,0.545556,2.42754
34.646,0.409375,1,0.545207,0.545204,2.42891
34.6662,0.459375,1,0.544855,0.544851,2.43029
34.6865,0.413542,1,0.5445,0.544497,2.43166
34.7067,0.422917,1,0.544144,0.544141,2.43304
34.7269,0.458333,1,0.543786,0.543783,2.43441
34.7471,0.417708,1,0.543427,0.543424,2.43578
34.7674,0.425,1,0.543066,0.543063,2.43716
34.7876,0.394792,1,0.542704,0.5427,2.43853
34.8078,0.421875,1,0.54234,0.542336,2.43991
34.828,0.448958,1,0.541974,0.541971,2.44128
34.8483,0.454167,1,0.541607,0.541603,2.44265
34.8685,0.414583,1,0.541238,0.541235,2.44403
34.8887,0.416667,1,0.540868,0.540865,2.4454
34.909,0.413542,1,0.540497,0.540493,2.44677
34.9292,0.439583,1,0.540123,0.54012,2.44815
34.9494,0.409375,1,0.539749,0.539745,2.44952
34.9696,0.398958,1,0.539373,0.539369,2.4509
34.9899,0.417708,1,0.538995,0.538991,2.45227
35.0101,0.38125,1,0.538616,0.538612,2.45364
35.0303,0.422917,1,0.538235,0.538231,2.45501
35.0505,0.432292,1,0.537853,0.537849,2.45639
35.0708,0.403125,1,0.53747,0.537466,2.45776
35.091,0.438542,1,0.537085,0.537081,2.45913
35.1112,0.44375,1,0.536699,0.536695,2.46051
35.1314,0.461458,1,0.536311,0.536307,2.46188
35.1517,0.44375,1,0.535922,0.535918,2.46325
35.1719,0.438542,1,0.535532,0.535527,2.46462
35.1921,0.454167,1,0.53514,0.535136,2.466
35.2123,0.432292,1,0.534747,0.534742,2.46737
35.2326,0.445833,1,0.534352,0.534348,2.46874
35.2528,0.404167,1,0.533957,0.533952,2.47011
35.273,0.464583,1,0.533559,0.533554,2.47149
35.2932,0.453125,1,0.533161,0.533156,2.47286
35.3135,0.429167,1,0.532761,0.532756,2.47423
35.3337,0.43125,1,0.53236,0.532355,2.4756
35.3539,0.440625,1,0.531957,0.531952,2.47697
35.3742,0.482292,1,0.531554,0.531548,2.47835
35.3944,0.502083,1,0.531149,0.531143,2.47972
35.4146,0.476042,1,0.530743,0.530737,2.48109
35.4348,0.486458,1,0.530335,0.530329,2.48246
35.4551,0.482292,1,0.529926,0.52992,2.48383
35.4753,0.507292,1,0.529516,0.52951,2.4852
35.4955,0.489583,1,0.529105,0.529099,2.48657
35.5157,0.559375,1,0.528693,0.528686,2.48795
35.536,0.494792,1,0.528279,0.528272,2.48932
35.5562,0.49375,1,0.527864,0.527857,2.49069
35.5764,0.503125,1,0.527448,0.527441,2.49206
35.5966,0.496875,1,0.527031,0.527024,2.49343
35.6169,0.471875,1,0.526613,0.526605,2.4948
35.6371,0.528125,1,0.526193,0.526185,2.49617
35.6573,0.559375,1,0.525773,0.525765,2.49754
35.6775,0.526042,1,0.525351,0.525343,2.49891
35.6978,0.491667,1,0.524928,0.524919,2.50028
35.718,0.49375,1,0.524504,0.524495,2.50165
35.7382,0.473958,1,0.524079,0.52407,2.50302
35.7584,0.547917,1,0.523653,0.523643,2.5044
35.7787,0.5375,1,0.523226,0.523216,2.50577
35.7989,0.49375,1,0.522798,0.522787,2.50714
35.8191,0.470833,1,0.522369,0.522357,2.50851
35.8393,0.559375,1,0.521938,0.521927,2.50988
35.8596,0.492708,1,0.521507,0.521495,2.51125
35.8798,0.544792,1,0.521075,0.521062,2.51262
35.9,0.50625,1,0.520641,0.520628,2.51399
35.9203,0.553125,1,0.520207,0.520193,2.51535
35.9405,0.567708,1,0.519772,0.519757,2.51672
35.9607,0.559375,1,0.519336,0.51932,2.51809
35.9809,0.58125,1,0.518899,0.518882,2.51946
36.0012,0.597917,1,0.518461,0.518443,2.52083
36.0214,0.589583,1,0.518022,0.518003,2.5222
36.0416,0.610417,1,0.517582,0.517562,2.52357
36.0618,0.605208,1,0.517141,0.517121,2.52494
36.0821,0.642708,1,0.5167,0.516678,2.52631
36.1023,0.652083,1,0.516258,0.516234,2.52768
36.1225,0.677083,1,0.515815,0.51579,2.52905
36.1427,0.752083,1,0.515371,0.515344,2.53042
36.163,0.821875,1,0.514928,0.514897,2.53178
36.1832,0.744792,1,0.514486,0.51445,2.53315
36.2034,0.875,1,0.51405,0.514002,2.53452
36.2236,0.915625,1,0.513635,0.513553,2.53589
36.2439,0.964583,1,0.513284,0.513103,2.53726
36.2641,0.991667,1,0.513107,0.512652,2.53863
36.2843,1.04167,0.96,0.51339,0.5122,2.54
36.3045,1.1125,0.898876,0.514799,0.511748,2.54136
36.3248,1.24687,0.802005,0.518823,0.511294,2.54273
36.345,1.2625,0.792079,0.528551,0.51084,2.5441
36.3652,1.37187,0.728929,0.549983,0.510385,2.54547
36.3855,1.54896,0.645595,0.593982,0.50993,2.54684
36.4057,1.66042,0.602258,0.678775,0.509473,2.5482
36.4259,1.75729,0.569057,0.83257,0.509016,2.54957
36.4461,1.99687,0.500782,1.09539,0.508558,2.55094
36.4664,2.41979,0.413259,1.51827,0.508099,2.55231
36.4866,2.7875,0.358744,2.15873,0.507639,2.55367
36.5068,3.18125,0.314342,3.07043,0.507179,2.55504
36.527,3.83125,0.261011,4.28808,0.506718,2.55641
36.5473,4.81042,0.207882,5.81078,0.506256,2.55778
36.5675,5.93021,0.168628,7.58654,0.505793,2.55914
36.5877,7.90937,0.126432,9.50766,0.50533,2.56051
36.6079,11.0042,0.0908747,11.4172,0.504866,2.56188
36.6282,14.525,0.0688468,13.1309,0.504402,2.56324
36.6484,17.7052,0.0564806,14.4686,0.503937,2.56461
36.6686,18.3406,0.0545238,15.287,0.503471,2.56598
36.6888,16.5052,0.0605869,15.505,0.503004,2.56734
36.7091,14.4625,0.0691443,15.1158,0.502537,2.56871
36.7293,13.6875,0.0730594,14.1825,0.502069,2.57008
36.7495,12.8313,0.0779347,12.8211,0.501601,2.57144
36.7697,11.2854,0.0886099,11.1786,0.501132,2.57281
36.79,8.75833,0.114177,9.40792,0.500662,2.57418
36.8102,6.55417,0.152575,7.64952,0.500192,2.57554
36.8304,5.18438,0.192887,6.01664,0.499721,2.57691
36.8507,4.1,0.243902,4.58761,0.49925,2.57828
36.8709,3.425,0.291971,3.40442,0.498778,2.57964
36.8911,2.81354,0.355424,2.47602,0.498305,2.58101
36.9113,2.41771,0.413615,1.78509,0.497832,2.58237
36.9316,2.15729,0.463544,1.29753,0.497359,2.58374
36.9518,1.79062,0.558464,0.971331,0.496884,2.5851
36.972,1.63958,0.609911,0.764436,0.49641,2.58647
36.9922,1.44479,0.692141,0.640083,0.495935,2.58784
37.0125,1.39062,0.719101,0.569204,0.495459,2.5892
37.0327,1.30417,0.766773,0.530859,0.494983,2.59057
37.0529,1.13646,0.879927,0.5111,0.494506,2.59193
37.0731,1.08854,0.91866,0.501332,0.494029,2.5933
37.0934,0.927083,1,0.496618,0.493552,2.59466
37.1136,0.883333,1,0.49431,0.493074,2.59603
37.1338,0.846875,1,0.493082,0.492595,2.59739
37.154,0.809375,1,0.492313,0.492117,2.59876
37.1743,0.820833,1,0.491725,0.491637,2.60012
37.1945,0.741667,1,0.491206,0.491158,2.60149
37.2147,0.720833,1,0.490712,0.490678,2.60285
37.2349,0.714583,1,0.490226,0.490197,2.60421
37.2552,0.669792,1,0.489742,0.489716,2.60558
37.2754,0.6,1,0.489259,0.489235,2.60694
37.2956,0.561458,1,0.488776,0.488754,2.60831
37.3159,0.641667,1,0.488293,0.488272,2.60967
37.3361,0.597917,1,0.487809,0.487789,2.61104
37.3563,0.510417,1,0.487325,0.487307,2.6124
37.3765,0.542708,1,0.486841,0.486824,2.61376
37.3968,0.50625,1,0.486357,0.486341,2.61513
37.417,0.542708,1,0.485873,0.485857,2.61649
37.4372,0.514583,1,0.485388,0.485373,2.61786
37.4574,0.461458,1,0.484903,0.484889,2.61922
37.4777,0.48125,1,0.484418,0.484405,2.62058
37.4979,0.466667,1,0.483933,0.48392,2.62195
37.5181,0.466667,1,0.483447,0.483435,2.62331
37.5383,0.467708,1,0.482962,0.48295,2.62467
37.5586,0.501042,1,0.482476,0.482465,2.62604
37.5788,0.45625,1,0.48199,0.481979,2.6274
37.599,0.483333,1,0.481503,0.481493,2.62876
37.6192,0.45625,1,0.481017,0.481007,2.63013
37.6395,0.491667,1,0.48053,0.480521,2.63149
37.6597,0.423958,1,0.480043,0.480034,2.63285
37.6799,0.444792,1,0.479556,0.479548,2.63421
37.7001,0.416667,1,0.479069,0.479061,2.63558
37.7204,0.410417,1,0.478582,0.478574,2.63694
37.7406,0.440625,1,0.478094,0.478086,2.6383
37.7608,0.432292,1,0.477607,0.477599,2.63966
37.7811,0.436458,1,0.477119,0.477112,2.64103
37.8013,0.45625,1,0.476631,0.476624,2.64239
37.8215,0.433333,1,0.476143,0.476136,2.64375
37.8417,0.420833,1,0.475655,0.475649,2.64511
37.862,0.40625,1,0.475167,0.475161,2.64647
37.8822,0.441667,1,0.474679,0.474673,2.64784
37.9024,0.398958,1,0.47419,0.474185,2.6492
37.9226,0.442708,1,0.473702,0.473696,2.65056
37.9429,0.373958,1,0.473214,0.473208,2.65192
37.9631,0.390625,1,0.472725,0.47272,2.65328
37.9833,0.373958,1,0.472237,0.472231,2.65464
38.0035,0.433333,1,0.471748,0.471743,2.65601
38.0238,0.435417,1,0.47126,0.471255,2.65737
38.044,0.384375,1,0.470771,0.470766,2.65873
38.0642,0.404167,1,0.470282,0.470278,2.66009
38.0844,0.422917,1,0.469794,0.469789,2.66145
38.1047,0.388542,1,0.469305,0.469301,2.66281
38.1249,0.408333,1,0.468817,0.468812,2.66417
38.1451,0.391667,1,0.468328,0.468324,2.66553
38.1653,0.411458,1,0.46784,0.467835,2.66689
38.1856,0.385417,1,0.467351,0.467347,2.66825
38.2058,0.354167,1,0.466863,0.466859,2.66962
38.226,0.469792,1,0.466374,0.46637,2.67098
38.2463,0.388542,1,0.465886,0.465882,2.67234
38.2665,0.401042,1,0.465398,0.465394,2.6737
38.2867,0.408333,1,0.46491,0.464906,2.67506
38.3069,0.372917,1,0.464422,0.464418,2.67642
38.3272,0.40625,1,0.463934,0.46393,2.67778
38.3474,0.413542,1,0.463446,0.463443,2.67914
38.3676,0.392708,1,0.462958,0.462955,2.6805
38.3878,0.35625,1,0.462471,0.462467,2.68186
38.4081,0.35625,1,0.461983,0.46198,2.68322
38.4283,0.382292,1,0.461496,0.461493,2.68458
38.4485,0.403125,1,0.461009,0.461006,2.68594
38.4687,0.386458,1,0.460522,0.460519,2.6873
38.489,0.419792,1,0.460035,0.460032,2.68865
38.5092,0.389583,1,0.459548,0.459546,2.69001
38.5294,0.417708,1,0.459062,0.459059,2.69137
38.5496,0.36875,1,0.458576,0.458573,2.69273
38.5699,0.383333,1,0.45809,0.458087,2.69409
38.5901,0.416667,1,0.457604,0.457601,2.69545
38.6103,0.373958,1,0.457118,0.457116,2.69681
38.6305,0.389583,1,0.456633,0.45663,2.69817
38.6508,0.384375,1,0.456148,0.456145,2.69953
38.671,0.372917,1,0.455663,0.45566,2.70089
38.6912,0.403125,1,0.455178,0.455176,2.70224
38.7115,0.407292,1,0.454694,0.454692,2.7036
38.7317,0.367708,1,0.45421,0.454207,2.70496
38.7519,0.370833,1,0.453726,0.453724,2.70632
38.7721,0.369792,1,0.453242,0.45324,2.70768
38.7924,0.34375,1,0.452759,0.452757,2.70904
38.8126,0.378125,1,0.452276,0.452274,2.71039
38.8328,0.379167,1,0.451794,0.451791,2.71175
38.853,0.4125,1,0.451311,0.451309,2.71311
38.8733,0.372917,1,0.450829,0.450827,2.71447
38.8935,0.345833,1,0.450348,0.450346,2.71582
38.9137,0.405208,1,0.449866,0.449864,2.71718
38.9339,0.40625,1,0.449385,0.449383,2.71854
38.9542,0.389583,1,0.448905,0.448903,2.7199
38.9744,0.380208,1,0.448424,0.448423,2.72125
38.9946,0.396875,1,0.447945,0.447943,2.72261
39.0148,0.4,1,0.447465,0.447463,2.72397
39.0351,0.365625,1,0.446986,0.446984,2.72533
39.0553,0.373958,1,0.446507,0.446506,2.72668
39.0755,0.394792,1,0.446029,0.446027,2.72804
39.0957,0.371875,1,0.445551,0.44555,2.7294
39.116,0.376042,1,0.445074,0.445072,2.73075
39.1362,0.363542,1,0.444597,0.444595,2.73211
39.1564,0.322917,1,0.44412,0.444119,2.73347
39.1767,0.339583,1,0.443644,0.443642,2.73482
39.1969,0.344792,1,0.443168,0.443167,2.73618
39.2171,0.359375,1,0.442693,0.442692,2.73754
39.2373,0.377083,1,0.442218,0.442217,2.73889
39.2576,0.370833,1,0.441744,0.441743,2.74025
39.2778,0.348958,1,0.44127,0.441269,2.74161
39.298,0.36875,1,0.440797,0.440796,2.74296
39.3182,0.353125,1,0.440324,0.440323,2.74432
39.3385,0.4,1,0.439852,0.439851,2.74567
39.3587,0.369792,1,0.43938,0.439379,2.74703
39.3789,0.369792,1,0.438909,0.438908,2.74838
39.3991,0.354167,1,0.438438,0.438437,2.74974
39.4194,0.357292,1,0.437968,0.437967,2.7511
39.4396,0.384375,1,0.437498,0.437497,2.75245
39.4598,0.346875,1,0.437029,0.437028,2.75381
39.48,0.3375,1,0.436561,0.436559,2.75516
39.5003,0.36875,1,0.436093,0.436091,2.75652
39.5205,0.363542,1,0.435625,0.435624,2.75787
39.5407,0.370833,1,0.435159,0.435157,2.75923
39.5609,0.35,1,0.434692,0.434691,2.76058
39.5812,0.348958,1,0.434227,0.434225,2.76194
39.6014,0.361458,1,0.433762,0.43376,2.76329
39.6216,0.382292,1,0.433297,0.433296,2.76465
39.6418,0.344792,1,0.432833,0.432832,2.766
39.6621,0.384375,1,0.43237,0.432369,2.76736
39.6823,0.354167,1,0.431908,0.431907,2.76871
39.7025,0.361458,1,0.431446,0.431445,2.77006
39.7228,0.351042,1,0.430985,0.430983,2.77142
39.743,0.359375,1,0.430524,0.430523,2.77277
39.7632,0.342708,1,0.430064,0.430063,2.77413
39.7834,0.34375,1,0.429605,0.429604,2.77548
39.8037,0.382292,1,0.429146,0.429145,2.77683
39.8239,0.336458,1,0.428688,0.428687,2.77819
39.8441,0.336458,1,0.428231,0.42823,2.77954
39.8643,0.3625,1,0.427774,0.427773,2.7809
39.8846,0.342708,1,0.427319,0.427317,2.78225
39.9048,0.325,1,0.426863,0.426862,2.7836
39.925,0.346875,1,0.426409,0.426408,2.78496
39.9452,0.376042,1,0.425955,0.425954,2.78631
39.9655,0.326042,1,0.425502,0.425501,2.78766
39.9857,0.359375,1,0.42505,0.425049,2.78901
40.0059,0.323958,1,0.424599,0.424598,2.79037
40.0261,0.344792,1,0.424148,0.424147,2.79172
40.0464,0.340625,1,0.423698,0.423697,2.79307
40.0666,0.34375,1,0.423249,0.423248,2.79443
40.0868,0.33125,1,0.4228,0.422799,2.79578
40.107,0.33125,1,0.422353,0.422352,2.79713
40.1273,0.340625,1,0.421906,0.421905,2.79848
40.1475,0.348958,1,0.42146,0.421459,2.79984
40.1677,0.333333,1,0.421014,0.421013,2.80119
40.188,0.332292,1,0.42057,0.420569,2.80254
40.2082,0.370833,1,0.420126,0.420125,2.80389
40.2284,0.338542,1,0.419683,0.419682,2.80525
40.2486,0.355208,1,0.419241,0.41924,2.8066
40.2689,0.342708,1,0.4188,0.418799,2.80795
40.2891,0.338542,1,0.41836,0.418359,2.8093
40.3093,0.341667,1,0.41792,0.417919,2.81065
40.3295,0.38125,1,0.417481,0.417481,2.812
40.3498,0.311458,1,0.417044,0.417043,2.81336
40.37,0.359375,1,0.416607,0.416606,2.81471
40.3902,0.328125,1,0.416171,0.41617,2.81606
40.4104,0.311458,1,0.415735,0.415734,2.81741
40.4307,0.354167,1,0.415301,0.4153,2.81876
40.4509,0.333333,1,0.414867,0.414867,2.82011
40.4711,0.330208,1,0.414435,0.414434,2.82146
40.4913,0.363542,1,0.414003,0.414002,2.82281
40.5116,0.347917,1,0.413572,0.413572,2.82416
40.5318,0.320833,1,0.413143,0.413142,2.82552
40.552,0.326042,1,0.412714,0.412713,2.82687
40.5722,0.323958,1,0.412286,0.412285,2.82822
40.5925,0.285417,1,0.411858,0.411858,2.82957
40.6127,0.354167,1,0.411432,0.411432,2.83092
40.6329,0.2875,1,0.411007,0.411006,2.83227
40.6532,0.378125,1,0.410583,0.410582,2.83362
40.6734,0.3625,1,0.41016,0.410159,2.83497
40.6936,0.378125,1,0.409737,0.409736,2.83632
40.7138,0.344792,1,0.409316,0.409315,2.83767
40.7341,0.347917,1,0.408895,0.408895,2.83902
40.7543,0.3625,1,0.408476,0.408475,2.84037
40.7745,0.33125,1,0.408057,0.408057,2.84172
